id,symbol,signal_type,cancel_reason,signal_ts,decision_ts,signal_price,final_price,price_change_pct,score,final_score,min_score_at_entry,entry_mode_candidate,triggered_count,entry_delay_sec,monitor_attempts,monitor_interval_sec,stabilization_threshold_pct,max_rise_pct,max_entry_drop_pct,f_rsi,f_vwap_extension,f_volume_zscore,f_trade_imbalance,f_large_buy_cluster,f_price_acceleration,f_consecutive_greens,f_ob_bid_thinning,f_spread_expansion,f_momentum_loss,f_upper_wick,f_funding_rate,f_rsi_5m,f_large_sell_cluster,f_cvd_divergence,f_liquidation_cascade,realized_vol_1h,volume_24h_usdt,price_change_5m,price_change_1h,spread_pct,bid_depth_change_5m,btc_change_15m,funding_rate_at_signal,oi_change_pct_at_signal,trend_strength_1h,ob_snapshot,ob_bid_volume_top10,ob_ask_volume_top10,ob_imbalance_top10,ob_spread_bps,ob_bid_wall_price,ob_bid_wall_size,ob_ask_wall_price,ob_ask_wall_size,price_15m,price_30m,price_60m,price_15m_ts,price_30m_ts,price_60m_ts,price_min_60m,price_max_60m,synthetic_pnl_pct,would_hit_tp,would_hit_sl,synthetic_close_reason,time_to_tp_sec,time_to_sl_sec,spread_pct_z,bid_depth_change_5m_z,realized_vol_1h_z,volume_24h_usdt_z,oi_change_pct_z,btc_change_1h,btc_change_4h,btc_change_24h,btc_adx_1h,btc_atr_pct_1h,recent_wr_20,adverse_move_pct
1366,PNUTUSDT,early_warning,score_dropped,2026-05-02T17:16:13.613887+00:00,2026-05-02T17:16:13.613889+00:00,0.06451,0.06455,0.06200589055960063,48.20259425352383,35.2,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,69.21830741257622,1.266101146353353,0.0,0.0,32.0,0.29465018337285404,5.0,8.254790131280751,0.06201550387596646,0.0,0.04347826086954948,5e-05,79.5385519292835,21.0,1.0,0.7931034482758621,0.49646756225998134,5281616.3866,0.7653858169322155,5.0056882821387925,0.06201550387596646,8.254790131280751,0.03775991835694071,5e-05,-0.25315270863097483,-1.0,"{""asks"":[[0.06464,86.0],[0.06465,117.0],[0.06466,872.0],[0.06467,15764.0],[0.06468,7051.0],[0.06469,8890.0],[0.0647,11477.0],[0.06471,12412.0],[0.06472,42708.0],[0.06473,23547.0]],""bids"":[[0.06463,860.0],[0.06462,1508.0],[0.06461,3182.0],[0.0646,11919.0],[0.06459,11607.0],[0.06458,32781.0],[0.06457,13457.0],[0.06456,17214.0],[0.06455,16149.0],[0.06454,12234.0]]}",7807.53,7954.12,-0.0093,1.55,0.06458,2117.0,0.06481,8687.39,0.06254,0.06292,,2026-05-02T17:31:13.633087+00:00,2026-05-02T17:46:13.643578+00:00,,,,,,,,,,-0.610310584530181,-2.008003978060866,1.6234262405925737,2.292469305565691,-2.2514393259310417,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,34.289661056738694,0.30946756763430155,0.4,
1367,KITEUSDT,early_warning,score_dropped,2026-05-02T17:18:43.320022+00:00,2026-05-02T17:18:43.320024+00:00,0.15325,0.15336,0.07177814029363719,47.26616554386538,31.7,45.0,after_monitor,8,30,24,5,0.2,0.8,-0.3,71.50625031963767,0.23012958315218185,0.0,0.6305263416346769,10.0,-0.07319217443315026,0.0,-69.30809158313794,0.006524221171104225,0.0,2.400000000000444,5e-05,82.48364037404608,3.0,-0.0,0.581407094737078,0.09609410269301653,0.0,0.11759325798653278,1.5980372654333237,0.006524221171104225,-69.30809158313794,0.03775991835694071,5e-05,-0.128838689348426,-0.3,"{""asks"":[[0.15322,1126.0],[0.15324,171.0],[0.15325,1108.0],[0.15326,1702.0],[0.15327,2219.0],[0.15328,1702.0],[0.15329,1774.0],[0.1533,1918.0],[0.15331,1642.0],[0.15332,2457.0]],""bids"":[[0.15318,326.0],[0.15317,474.0],[0.15316,5614.0],[0.15315,20571.0],[0.15314,1157.0],[0.15313,1553.0],[0.15312,938.0],[0.15311,1379.0],[0.1531,1133.0],[0.15309,1383.0]]}",5287.77,2424.78,0.371213,2.61,0.15315,3150.45,0.15342,758.82,0.1532,0.15227,,2026-05-02T17:33:43.520268+00:00,2026-05-02T17:48:43.528461+00:00,,,,,,,,,,-0.6593194481800226,-4.062433442256055,0.9673207704449619,0.0,-0.7259047843368919,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,34.289661056738694,0.30946756763430155,0.4,
1368,ENAUSDT,early_warning,score_dropped,2026-05-02T17:18:54.100602+00:00,2026-05-02T17:18:54.100604+00:00,0.10366,0.10351,-0.14470383947520488,45.0,33.3,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,68.02635728647171,0.13137584282389897,0.0,0.0,9.0,0.030876466961926047,3.0,-0.9984694042026254,0.00965950253561567,0.0,0.5000000000001735,5e-05,74.84069512213446,42.0,1.0,0.6073207303251991,0.09967184055410215,0.0,0.12556746836666194,0.9742790335151996,0.00965950253561567,-0.9984694042026254,0.03775991835694071,5e-05,-0.014420565889407164,1.0,"{""asks"":[[0.10353,152.0],[0.10354,275.0],[0.10355,35874.0],[0.10356,37642.0],[0.10357,45989.0],[0.10358,62751.0],[0.10359,92111.0],[0.1036,49830.0],[0.10361,68252.0],[0.10362,77861.0]],""bids"":[[0.10352,9941.0],[0.10351,28449.0],[0.1035,88441.0],[0.10349,47685.0],[0.10348,67701.0],[0.10347,50351.0],[0.10346,52879.0],[0.10345,104380.0],[0.10344,74871.0],[0.10343,139628.0]]}",68733.28,48763.71,0.169958,0.97,0.10341,22665.92,0.1037,18490.54,0.10323,0.10258,,2026-05-02T17:33:54.135697+00:00,2026-05-02T17:48:54.144070+00:00,,,,,,,,,,-1.3020950720253721,0.20331832630851807,1.147481383633573,0.0,0.26151167221749816,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,34.289661056738694,0.30946756763430155,0.4,
1369,GENIUSUSDT,early_warning,score_dropped,2026-05-02T17:20:30.155727+00:00,2026-05-02T17:20:30.155729+00:00,0.5327,0.5342,0.28158438145298614,46.00635688728619,41.8,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,73.66354722878634,0.6573711305842145,0.0,0.5178192238259863,10.0,-0.12069133297823836,6.0,-13.553761227767216,0.05616399887671383,0.0,0.0,0.00037286,70.62810156962792,4.0,-0.0,0.7248875562219267,0.20257301154648286,0.0,0.47152018106373944,2.7702962677953,0.05616399887671383,-13.553761227767216,0.03775991835694071,0.00037286,0.2295253658318582,-1.0,"{""asks"":[[0.5342,102.0],[0.5343,172.0],[0.5344,780.0],[0.5345,715.0],[0.5346,432.0],[0.5347,1270.0],[0.5348,1886.0],[0.5349,1162.0],[0.535,1117.0],[0.5351,389.0]],""bids"":[[0.5339,162.0],[0.5338,286.0],[0.5337,87.0],[0.5336,1288.0],[0.5335,2522.0],[0.5334,686.0],[0.5333,872.0],[0.5332,562.0],[0.5331,702.0],[0.533,2809.0]]}",5320.4,4291.34,0.107063,5.62,0.533,1497.2,0.5348,1008.63,0.5279,0.528,,2026-05-02T17:35:30.223410+00:00,2026-05-02T17:50:30.259025+00:00,,,,,,,,,,-1.002631815759774,-1.13155009505354,0.6894142569579571,0.0,2.2958446763503146,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,34.289661056738694,0.30946756763430155,0.4,
1370,RAVEUSDT,early_warning,score_dropped,2026-05-02T17:21:23.084503+00:00,2026-05-02T17:21:23.084507+00:00,0.66335,0.66387,0.07838999020124594,45.92859370148193,32.5,45.0,after_monitor,8,30,24,5,0.2,0.8,-0.3,33.810000999219184,0.0915944740475723,2.6767826889411013,0.37919868812864316,80.0,1.1433110599288336,1.0,-56.86291507117763,0.01205200439899366,0.0,0.528421052631578,0.00066774,36.690952021885025,20.0,-1.0,0.6175988880330837,0.3511791615885567,25508317.2078,0.0,-1.9092655534210037,0.01205200439899366,-56.86291507117763,0.03775991835694071,0.00066774,-0.024231872678833807,1.0,"{""asks"":[[0.66414,310.0],[0.66416,33.0],[0.66418,5.0],[0.66424,5.0],[0.66429,5.0],[0.6643,9.0],[0.66432,10.0],[0.66437,3.0],[0.66438,5.0],[0.66442,10.0]],""bids"":[[0.66396,72.0],[0.66395,139.0],[0.66394,63.0],[0.66393,67.0],[0.66391,56.0],[0.6639,60.0],[0.66382,114.0],[0.6638,60.0],[0.66378,76.0],[0.66377,114.0]]}",545.04,262.35,0.350135,2.71,0.66395,92.29,0.66414,205.88,0.66653,0.66749,,2026-05-02T17:36:23.097474+00:00,2026-05-02T17:51:23.164764+00:00,,,,,False,False,no_data,,,-0.517294426183488,0.06793796017849232,10.63940910766156,2.5158290152090945,-0.16488383541175103,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,34.289661056738694,0.30946756763430155,0.4,
1371,GENIUSUSDT,overheated,score_dropped,2026-05-02T17:22:27.060150+00:00,2026-05-02T17:22:27.060153+00:00,0.5342,0.5339,-0.05615874204417203,53.466734700354195,42.9,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,73.66498681993855,0.4634182256923209,2.550325617455866,0.0,12.0,-0.1505351154528598,0.0,15.817405774468865,0.05615348619559512,0.0,0.0,0.00037286,70.62703930803389,16.0,1.0,0.7421052631578948,0.2020436602102468,0.0,0.602636534839921,2.7702962677953,0.05615348619559512,15.817405774468865,0.03775991835694071,0.00037286,0.2295253658318582,-1.0,"{""asks"":[[0.5342,11.0],[0.5343,18.0],[0.5344,395.0],[0.5345,295.0],[0.5346,408.0],[0.5347,910.0],[0.5348,403.0],[0.5349,391.0],[0.535,1537.0],[0.5351,907.0]],""bids"":[[0.5341,94.0],[0.534,369.0],[0.5339,457.0],[0.5338,1072.0],[0.5337,711.0],[0.5336,722.0],[0.5335,1175.0],[0.5334,1517.0],[0.5333,545.0],[0.5332,807.0]]}",3985.17,2821.25,0.171002,1.87,0.533,1550.5,0.5356,1329.89,0.5279,0.5282,,2026-05-02T17:37:27.102141+00:00,2026-05-02T17:52:27.100614+00:00,,,,,,,,,,1.109589899889385,0.46972200379657414,0.552733505314865,0.0,1.9637550915919209,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,34.289661056738694,0.30946756763430155,0.4,
1372,DASHUSDT,overheated,score_dropped,2026-05-02T17:24:35.838051+00:00,2026-05-02T17:24:35.838053+00:00,37.43,37.43,0.0,45.33579085108339,38.0,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,81.48168417339045,0.16142764341836932,3.7357481320134065,0.36350535957583735,8.0,-0.053526064789795234,0.0,20.473500918423696,0.02673439379761532,0.0,0.0,0.0001,71.2346947150908,3.0,-0.0,0.6414660048982674,0.06291874957022824,0.0,0.18736616702355538,0.862301266504986,0.02673439379761532,20.473500918423696,0.03775991835694071,0.0001,0.0911599025419371,-1.0,"{""asks"":[[37.41,59.37],[37.42,167.36],[37.43,209.4],[37.44,168.49],[37.45,282.53],[37.46,164.07],[37.47,275.81],[37.48,245.18],[37.49,232.8],[37.5,177.78]],""bids"":[[37.4,6.91],[37.39,137.06],[37.38,103.6],[37.37,130.06],[37.36,136.4],[37.35,223.87],[37.34,155.76],[37.33,279.74],[37.32,450.14],[37.31,447.16]]}",77315.0,74274.93,0.020055,2.67,37.25,17977.6,37.58,21032.4,37.39,37.32,,2026-05-02T17:39:35.875460+00:00,2026-05-02T17:54:35.864371+00:00,,,,,False,False,no_data,,,-2.454370600082992,0.1029405745238546,-4.03115672557109,0.0,0.06349297084865653,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,34.289661056738694,0.30946756763430155,0.4,
1373,TRUMPUSDT,overheated,score_dropped,2026-05-02T17:24:48.406021+00:00,2026-05-02T17:24:48.406023+00:00,2.35,2.345,-0.21276595744680396,45.41041269443325,43.5,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,64.27324636591197,0.10744448143737743,2.0667952858752896,0.7164506258430929,17.0,-0.008554232862654276,0.0,0.1510026672938881,0.042671218263276724,0.0,0.0,0.0,66.27927748844458,3.0,-0.0,0.8,0.08645607291163775,0.0,0.21321961620468627,0.6000857265323527,0.042671218263276724,0.1510026672938881,0.03775991835694071,-0.00030819,0.1793329457606173,1.0,"{""asks"":[[2.344,2131.0],[2.345,12441.9],[2.346,15971.6],[2.347,18474.7],[2.348,19951.7],[2.349,17320.0],[2.35,17630.1],[2.351,13589.8],[2.352,10951.1],[2.353,13274.1]],""bids"":[[2.343,4033.2],[2.342,13978.1],[2.341,18824.0],[2.34,19545.4],[2.339,19807.1],[2.338,18266.8],[2.337,22190.2],[2.336,8794.3],[2.335,12189.3],[2.334,7350.0]]}",339045.2,332903.38,0.00914,4.27,2.33,79317.63,2.361,77638.89,2.348,2.347,,2026-05-02T17:39:48.419449+00:00,2026-05-02T17:54:48.466978+00:00,,,,,,,,,,-1.849320051362687,0.31068280492691425,-0.11926300997180764,0.0,0.9951704446087495,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,34.289661056738694,0.30946756763430155,0.4,
1374,PIPPINUSDT,early_warning,score_dropped,2026-05-02T17:26:03.102551+00:00,2026-05-02T17:26:03.102554+00:00,0.02716,0.02714,-0.07363770250367888,47.63138839533022,41.0,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,65.1325270354917,0.43636200007005144,0.8982526494716251,0.0,7.0,-0.22886357089258857,0.0,-43.65864089411347,0.036798528058876144,0.0,0.5000000000001735,0.00019095,65.4793267584193,18.0,1.0,0.7374938131743549,0.2028859976126984,0.0,0.5925925925925941,0.3692762186115192,0.036798528058876144,-43.65864089411347,0.03775991835694071,0.00019095,0.014182276532207022,-1.0,"{""asks"":[[0.02715,203.0],[0.02716,1980.0],[0.02717,39460.0],[0.02718,76539.0],[0.02719,69014.0],[0.0272,75907.0],[0.02721,117687.0],[0.02722,132017.0],[0.02723,34938.0],[0.02724,69049.0]],""bids"":[[0.02714,18113.0],[0.02713,69573.0],[0.02712,120468.0],[0.02711,65674.0],[0.0271,90887.0],[0.02709,93087.0],[0.02708,101613.0],[0.02707,62972.0],[0.02706,70097.0],[0.02705,16632.0]]}",19214.43,16780.93,0.067606,3.68,0.02712,3267.09,0.02722,3593.5,0.02742,0.02764,,2026-05-02T17:41:33.100500+00:00,2026-05-02T17:56:03.142384+00:00,,,,,,,,,,11.469148647155551,-4.028452651338767,-0.41130634469218674,0.0,0.18535971991217912,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,34.289661056738694,0.30946756763430155,0.45,
1375,AIXBTUSDT,overheated,score_dropped,2026-05-02T17:31:23.034266+00:00,2026-05-02T17:31:23.034268+00:00,0.034969,0.035022,0.15156281277702394,50.98992470152434,40.2,45.0,after_monitor,8,30,24,5,0.2,0.8,-0.3,62.460535195353295,0.2629021551491557,0.0,0.0,9.0,0.19293928046423411,3.0,-45.65376078006352,0.10006432706740137,0.0,0.0,5e-05,71.17936245381325,18.0,1.0,0.7397166371072696,0.3850521977107705,3366968.0326,0.8246114811290879,5.6465478237263556,0.10006432706740137,-45.65376078006352,0.005868439785987979,5e-05,0.9294155065868446,0.3,"{""asks"":[[0.035005,100.0],[0.035015,810.0],[0.035016,2860.0],[0.035017,2250.0],[0.035018,3750.0],[0.035019,810.0],[0.035021,810.0],[0.035022,810.0],[0.035023,810.0],[0.035024,1950.0]],""bids"":[[0.034992,1440.0],[0.034983,810.0],[0.034981,1140.0],[0.03498,2860.0],[0.034979,1440.0],[0.034978,2760.0],[0.034976,1620.0],[0.034975,1140.0],[0.034974,2430.0],[0.034972,3570.0]]}",671.92,523.88,0.123803,3.71,0.034961,400.65,0.035034,421.46,0.035458,0.035427,,2026-05-02T17:46:23.102737+00:00,2026-05-02T18:01:23.386073+00:00,,,,,,,,,,-1.921266021303916,-0.11979478273479574,-1.2293177614509962,-0.20533057968735577,1.2427075535575964,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,34.289661056738694,0.30946756763430155,0.4,
1376,STRKUSDT,overheated,already_open,2026-05-02T17:33:32.803853+00:00,2026-05-02T17:33:32.803855+00:00,0.0399,0.0399,0.0,45.6733171083829,45.6733171083829,45.0,shadow,6,30,24,5,0.2,0.8,-0.3,69.03860695978484,0.008738329332704497,4.510006541784441,0.8162031144765002,54.0,-0.06540883049795894,0.0,1.747000844210133,0.02506579771900269,0.0,0.0,5e-05,59.9923415489299,4.0,-0.0,0.7705882352941176,0.07047273362902823,0.0,0.35211267605634117,0.6313131313131143,0.02506579771900269,1.747000844210133,0.005868439785987979,5e-05,-0.01376218760488727,-1.0,"{""asks"":[[0.0399,2008.1],[0.03991,85613.7],[0.03992,91708.8],[0.03993,61045.8],[0.03994,105002.9],[0.03995,80671.9],[0.03996,104144.6],[0.03997,149123.3],[0.03998,100765.2],[0.03999,66234.2]],""bids"":[[0.03989,6880.5],[0.03988,115641.6],[0.03987,90698.3],[0.03986,96046.4],[0.03985,106952.6],[0.03984,103934.9],[0.03983,90311.1],[0.03982,141235.9],[0.03981,93281.2],[0.0398,86036.6]]}",37092.51,33811.57,0.046273,2.51,0.03971,19744.1,0.04009,13799.67,0.03965,0.0395,,2026-05-02T17:48:32.833460+00:00,2026-05-02T18:03:32.930336+00:00,,,,,,,,,,-0.13943977351594056,0.4953881226497407,-0.505513261455187,0.0,0.543281902462207,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,34.21438831257547,0.30946756763430155,0.4,
1377,WLFIUSDT,overheated,score_dropped,2026-05-02T17:34:02.309387+00:00,2026-05-02T17:34:02.309389+00:00,0.05497,0.05498,0.018191740949614447,45.35806511294585,31.5,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,62.17392663520235,0.23803279388353898,1.6180598267560022,0.0,13.0,-0.02197802898339688,0.0,-17.054795408945644,0.018190086402915986,0.0,0.0,5.83e-06,64.458071634081,24.0,1.0,0.8314606741573034,0.13799574211393711,0.0,0.018195050946135594,0.640790919077254,0.018190086402915986,-17.054795408945644,0.005868439785987979,5.83e-06,0.013749678806628139,1.0,"{""asks"":[[0.05502,4664.0],[0.05503,43687.0],[0.05504,41748.0],[0.05505,30779.0],[0.05506,50600.0],[0.05507,60509.0],[0.05508,93975.0],[0.05509,56731.0],[0.0551,62389.0],[0.05511,101003.0]],""bids"":[[0.05501,1914.0],[0.055,30034.0],[0.05499,55019.0],[0.05498,57843.0],[0.05497,126952.0],[0.05496,164025.0],[0.05495,43608.0],[0.05494,37293.0],[0.05493,52276.0],[0.05492,58077.0]]}",34462.47,30076.53,0.067958,1.82,0.05496,9014.81,0.0552,10029.23,0.05525,0.05536,,2026-05-02T17:49:32.306219+00:00,2026-05-02T18:04:02.318461+00:00,,,,,,,,,,-0.16588926223433176,-0.057981633660234407,2.70117328590403,0.0,0.1580703842069303,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,34.21438831257547,0.30946756763430155,0.4,
1378,MUSDT,early_warning,score_dropped,2026-05-02T17:34:24.683961+00:00,2026-05-02T17:34:24.683963+00:00,3.0669,3.068,0.03586683621898663,45.23998807581625,36.7,45.0,after_monitor,8,30,24,5,0.2,0.8,-0.3,61.86501059895991,0.43768522707359436,0.0,0.587534563106152,75.0,-0.35399574756041013,0.0,-40.9575175903071,0.006520817710540184,0.0,0.777777777777796,0.00081102,64.61219178940644,25.0,-1.0,0.5932039007002421,0.1986156912412888,38748896.9176,0.0,1.575950205270828,0.006520817710540184,-40.9575175903071,0.005868439785987979,0.00081102,0.004368708447839316,1.0,"{""asks"":[[3.0677,38.0],[3.0678,20.0],[3.068,435.0],[3.0681,1386.0],[3.0684,7.0],[3.0686,26.0],[3.0687,152.0],[3.0688,393.0],[3.0689,161.0],[3.069,331.0]],""bids"":[[3.0667,1.0],[3.0666,12.0],[3.0662,39.0],[3.0661,16.0],[3.066,24.0],[3.0659,17.0],[3.0658,22.0],[3.0657,17.0],[3.0655,22.0],[3.0654,44.0]]}",656.09,9048.57,-0.864788,3.26,3.0647,1005.22,3.0681,4252.39,3.0575,3.0919,,2026-05-02T17:49:54.679538+00:00,2026-05-02T18:04:24.739337+00:00,,,,,,,,,,0.25254963998061175,0.6285302785867267,-0.5683456725528552,1.9074617876783924,0.48734680515939066,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,34.21438831257547,0.30946756763430155,0.4,
1379,IRYSUSDT,early_warning,score_dropped,2026-05-02T17:49:03.168229+00:00,2026-05-02T17:49:03.168231+00:00,0.043872,0.043872,0.0,47.235777514243736,40.5,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,65.72128706296829,0.0,0.0,0.4670144262076923,39.0,-0.34690773764264937,0.0,-60.10128930000225,0.0889000330525704,0.0,0.0,0.00057052,54.99551966489501,7.0,-0.0,0.7620689655172415,0.2214624087588038,0.0,0.39129539369809496,-0.5173352695589014,0.0889000330525704,-60.10128930000225,0.005230839498695822,0.00057052,5.115285774912558,-0.3,"{""asks"":[[0.043901,260.0],[0.043906,1470.0],[0.043912,240.0],[0.043916,240.0],[0.043918,130.0],[0.04392,240.0],[0.043924,240.0],[0.043928,240.0],[0.04393,370.0],[0.043932,370.0]],""bids"":[[0.043881,1440.0],[0.043873,1580.0],[0.04387,1870.0],[0.043861,2000.0],[0.043852,4570.0],[0.043848,130.0],[0.043834,130.0],[0.043827,240.0],[0.043823,240.0],[0.04382,130.0]]}",540.8,166.88,0.528379,4.56,0.043804,276.84,0.043958,128.36,0.044204,,,2026-05-02T18:04:03.573061+00:00,,,,,,,,,,,0.650393679839086,-2.061615433972103,-0.2669107093202701,0.0,6.931461403055374,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,33.80242786253682,0.30946756763430155,0.4,
1380,AXLUSDT,overheated,score_dropped,2026-05-02T17:53:30.449923+00:00,2026-05-02T17:53:30.449926+00:00,0.0771,0.07705,-0.06485084306097065,49.092126159539546,35.2,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,64.33594983955588,0.4391942095555966,3.0957891542891725,0.30080079778889407,44.0,0.16441796560490127,1.0,-71.22870830573419,0.03890293717175938,0.0,0.0714285714285431,0.0,65.7726793893533,26.0,-0.0,0.7744186046511627,0.2543294164754395,0.0,0.6002087682672261,2.6210216635464074,0.03890293717175938,-71.22870830573419,0.005230839498695822,-0.00058762,0.05420264224112963,-1.0,"{""asks"":[[0.07724,923.0],[0.07725,1192.0],[0.07726,2115.0],[0.07727,1172.0],[0.07728,6825.0],[0.07729,2635.0],[0.0773,3930.0],[0.07731,1657.0],[0.07732,4247.0],[0.07733,4863.0]],""bids"":[[0.07722,849.0],[0.07721,2409.0],[0.0772,1803.0],[0.07719,4096.0],[0.07718,2022.0],[0.07717,5717.0],[0.07716,4821.0],[0.07715,2383.0],[0.07714,4094.0],[0.07713,3397.0]]}",2437.82,2284.76,0.03241,2.59,0.07703,807.97,0.0774,1634.38,0.07602,,,2026-05-02T18:08:30.760789+00:00,,,,,,,,,,,-0.15997894582225314,0.375657173483214,-1.1676914312705724,0.0,-0.0398500953338549,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,33.80242786253682,0.30946756763430155,0.4,
1381,B2USDT,early_warning,already_open,2026-05-02T17:53:43.858580+00:00,2026-05-02T17:53:43.858582+00:00,0.6526,0.6526,0.0,45.19882888875508,45.19882888875508,45.0,shadow,6,30,24,5,0.2,0.8,-0.3,77.13324119637758,0.4795088555619186,0.0,0.0,5.0,0.060654267359763675,9.0,-0.9501293158040446,0.09195402298851263,0.0,0.0,0.00022188,61.80735668854254,11.0,1.0,0.6236453201970291,0.20775444888461184,0.0,0.9591584158415816,1.682767217201608,0.09195402298851263,-0.9501293158040446,0.005230839498695822,0.00022188,0.05608591885441527,-1.0,"{""asks"":[[0.6528,9.0],[0.653,108.0],[0.6531,44.0],[0.6532,175.0],[0.6533,173.0],[0.6534,203.0],[0.6535,120.0],[0.6536,193.0],[0.6537,174.0],[0.6538,282.0]],""bids"":[[0.6522,74.0],[0.6519,121.0],[0.6518,159.0],[0.6517,96.0],[0.6516,250.0],[0.6515,460.0],[0.6514,205.0],[0.6513,174.0],[0.6512,471.0],[0.6511,1006.0]]}",1964.52,967.79,0.339914,9.2,0.6507,1004.68,0.6545,1091.71,0.6493,,,2026-05-02T18:08:43.869352+00:00,,,,,,,,,,,0.3155640272234401,0.5128130599930164,-0.8947155229809894,0.0,0.11873033621368463,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,33.80242786253682,0.30946756763430155,0.4,
1382,AXLUSDT,early_warning,score_dropped,2026-05-02T17:56:12.562851+00:00,2026-05-02T17:56:12.562853+00:00,0.07678,0.07703,0.3256056264652256,45.73570766319107,31.6,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,59.018413451128,0.003275207006550025,2.027250656433395,0.0,29.0,-0.00827389734873286,0.0,52.17618472848009,0.05192107995846102,0.0,0.0,0.0,65.51141127920513,37.0,1.0,0.7077232142857167,0.2529821217542468,10659857.9468,0.2219031458034245,1.871267418712667,0.05192107995846102,52.17618472848009,0.005230839498695822,-0.00058762,0.04635466023492993,-1.0,"{""asks"":[[0.07711,1312.0],[0.07714,2329.0],[0.07715,2991.0],[0.07716,3036.0],[0.07717,1688.0],[0.07718,5916.0],[0.07719,4380.0],[0.0772,5828.0],[0.07721,7437.0],[0.07722,3605.0]],""bids"":[[0.0771,1696.0],[0.07707,1873.0],[0.07706,3869.0],[0.07705,2298.0],[0.07704,3421.0],[0.07703,4796.0],[0.07702,6752.0],[0.07701,3421.0],[0.077,3303.0],[0.07699,6173.0]]}",2896.39,2973.3,-0.013103,1.3,0.07702,520.04,0.07724,658.47,0.07618,,,2026-05-02T18:11:12.596962+00:00,,,,,,,,,,,-1.2703591382792914,0.07702375756029232,-1.0359547276332701,0.0847510232310714,-0.003447246702627952,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,33.8024278625368,0.30946756763430155,0.4,
1383,TONUSDT,overheated,already_open,2026-05-02T17:58:33.201649+00:00,2026-05-02T17:58:33.201652+00:00,1.3386,1.3386,0.0,45.41300035034615,45.41300035034615,45.0,shadow,8,30,24,5,0.2,0.8,-0.3,71.7607471120308,0.05669469817809939,3.9711336263680637,0.7856744186729557,34.0,-0.04782756986585984,0.0,0.0,0.007470212527545587,0.0,2.5,5e-05,67.25300085084066,3.0,-0.0,0.28958611481978236,0.03318134511779253,0.0,0.1421410937383117,0.39762922949959356,0.007470212527545587,0.0,0.005230839498695822,5e-05,0.1369477135922255,-1.0,"{""asks"":[[1.3387,159.2],[1.3388,809.1],[1.3389,842.2],[1.339,2181.8],[1.3391,3009.5],[1.3392,4800.7],[1.3393,2208.7],[1.3394,3051.9],[1.3395,5157.9],[1.3396,5928.4]],""bids"":[[1.3386,344.3],[1.3385,13.3],[1.3384,1424.9],[1.3383,2687.1],[1.3382,3160.3],[1.3381,3254.0],[1.338,2416.1],[1.3379,3010.2],[1.3378,2531.3],[1.3377,2938.7]]}",29142.77,37701.03,-0.128034,0.75,1.3375,9020.9,1.3397,11387.45,,,,,,,,,,,,,,,-2.677393097213334,-0.06036512943375281,2.219131939636751,0.0,2.664517087840182,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,33.8024278625368,0.30946756763430155,0.4,
